CustomerKey,GeographyKey,CustomerAlternateKey,Customer full name,Birth date,Gender,YearlyIncome
24933,301,AW00024933,ReginaSanchez,1948-05-21,F,50000
24934,312,AW00024934,LindsayPTang,1942-10-20,F,50000
24935,311,AW00024935,JamesRHayes,1943-11-06,M,60000
24936,546,AW00024936,CalebScott,1949-05-17,M,60000
24937,612,AW00024937,JordanAEvans,1945-03-20,F,60000
24938,638,AW00024938,JuliaMartinez,1944-12-20,F,60000
24939,62,AW00024939,ElizabethJBarnes,1944-11-02,F,60000
24940,311,AW00024940,FernandoMartin,1945-12-24,M,60000
24941,547,AW00024941,WyattTGarcia,1945-10-22,M,60000
24942,299,AW00024942,StevenJames,1946-01-21,M,60000
24943,612,AW00024943,DarrellCChander,1946-01-06,M,60000
24944,299,AW00024944,WhitneyHGarcia,1946-03-11,F,60000
24945,634,AW00024945,LoganCHarris,1951-12-07,M,60000
24946,311,AW00024946,SarahLHughes,1946-06-10,F,60000
24947,53,AW00024947,AaronRPhillips,1946-08-05,M,40000
24948,315,AW00024948,NathanCarter,1946-08-29,M,50000
24949,623,AW00024949,DevinSHoward,1947-05-10,M,50000
24950,374,AW00024950,StephanieAlexander,1947-03-28,F,50000
24951,359,AW00024951,JeremyDWard,1949-03-24,M,60000
24952,543,AW00024952,AmandaALong,1949-03-10,F,60000
24953,637,AW00024953,AaronRGreen,1950-04-06,M,30000
24954,343,AW00024954,JonathanLong,1952-07-05,M,40000
24955,307,AW00024955,DonaldVPerez,1951-05-05,M,30000
24956,298,AW00024956,ArianaVWard,1951-02-02,F,30000
24957,334,AW00024957,AnnaAHoward,1950-10-19,F,30000
24958,310,AW00024958,TamaraDXu,1951-12-02,F,40000
24959,299,AW00024959,KristyLBlanco,1952-04-15,F,70000
24960,49,AW00024960,BriannaGray,1951-08-08,F,70000
24961,644,AW00024961,AlexandraBennett,1952-12-29,F,40000
24962,626,AW00024962,JonathanJai,1953-04-24,M,40000
24963,300,AW00024963,EricaZhao,1952-10-15,F,40000
24964,614,AW00024964,SamanthaAnderson,1953-01-16,F,40000
24965,641,AW00024965,JustinVHayes,1953-04-26,M,40000
24966,631,AW00024966,JadeLCooper,1952-07-08,F,70000
24967,51,AW00024967,JasmineReed,1953-08-17,F,40000
24968,547,AW00024968,DaltonLMoore,1953-08-17,M,60000
24969,633,AW00024969,VanessaGonzales,1959-09-23,F,60000
24970,548,AW00024970,BlakeWright,1953-10-16,M,60000
24971,302,AW00024971,BrittneyDLin,1959-08-18,F,60000
24972,322,AW00024972,EdwardGarcia,1959-09-23,M,60000
24973,337,AW00024973,AriannaRRivera,1953-08-12,F,60000
24974,337,AW00024974,EduardoCarter,1953-11-29,M,60000
24975,65,AW00024975,JuliaJames,1960-08-04,F,60000
24976,64,AW00024976,StephanieCooper,1955-01-14,F,60000
24977,69,AW00024977,SophiaEGreen,1955-01-09,F,60000
24978,611,AW00024978,KayleeStewart,1960-09-11,F,60000
24979,614,AW00024979,JadaAdams,1954-12-04,F,60000
24980,336,AW00024980,SavannahPhillips,1954-12-29,F,60000
24981,633,AW00024981,JoseDavis,1955-11-03,M,60000
24982,301,AW00024982,DevinKing,1961-10-13,M,60000
24983,343,AW00024983,MorganMGriffin,1956-02-18,F,70000
24984,347,AW00024984,WilliamMoore,1955-08-30,M,70000
24985,374,AW00024985,JennaTPhillips,1955-12-02,F,80000
24986,59,AW00024986,IsabelleGriffin,1957-06-10,F,60000
24987,301,AW00024987,KristopherChandra,1956-10-15,M,60000
24988,368,AW00024988,KaylaEDiaz,1956-10-07,F,70000
24989,546,AW00024989,AriannaJPeterson,1958-02-03,F,70000
24990,368,AW00024990,TimothyRCollins,1958-05-19,M,70000
24991,618,AW00024991,LukeBryant,1957-11-04,M,70000
24992,307,AW00024992,FaithLBryant,1963-03-09,F,70000
24993,310,AW00024993,MarvinLOrtega,1963-03-19,M,70000
24994,358,AW00024994,LaurenSanders,1969-12-17,F,60000
24995,69,AW00024995,MelissaSPeterson,1959-05-19,F,60000
24996,300,AW00024996,DylanMiller,1958-09-04,M,60000
24997,302,AW00024997,MelvinMKumar,1959-03-31,M,60000
24998,302,AW00024998,OliviaMartinez,1973-10-12,F,130000
24999,307,AW00024999,ShaunJai,1973-10-23,M,150000
25000,637,AW00025000,AllisonATurner,1985-04-16,F,40000
25001,18,AW00025001,ClaytonWXu,1955-02-22,M,20000
25002,50,AW00025002,LoganEdwards,1984-04-10,M,40000
25003,609,AW00025003,TristanRussell,1984-04-15,M,30000
25004,611,AW00025004,SamuelThomas,1983-08-14,M,30000
25005,543,AW00025005,BriannaMWilliams,1984-02-13,F,30000
25006,648,AW00025006,BaileyMurphy,1983-08-19,F,30000
25007,299,AW00025007,AlyssaRSanders,1984-03-01,F,30000
25008,314,AW00025008,HaleyHPerry,1983-11-17,F,60000
25009,21,AW00025009,NatashaLAlonso,1950-09-03,F,10000
25010,23,AW00025010,MistyHKumar,1951-10-30,F,30000
25011,13,AW00025011,TaylorDWhite,1953-02-03,F,30000
25012,2,AW00025012,CraigMMartin,1954-03-19,M,10000
25013,25,AW00025013,MitchellStone,1954-01-16,M,10000
25014,336,AW00025014,JuanReed,1984-02-13,M,60000
25015,352,AW00025015,JacquelineSRogers,1984-02-04,F,70000
25016,59,AW00025016,ElijahLWashington,1982-10-26,M,40000
25017,6,AW00025017,CristinaXu,1953-11-21,F,10000
25018,352,AW00025018,LucasFRobinson,1982-08-04,M,70000
25019,24,AW00025019,MistySShen,1956-04-17,F,10000
25020,17,AW00025020,WalterARomero,1955-07-07,M,20000
25021,2,AW00025021,EdwinKSharma,1955-08-04,M,20000
25022,18,AW00025022,PatriciaPerez,1962-09-09,F,20000
25023,301,AW00025023,CarolynSanz,1985-09-07,F,40000
25024,307,AW00025024,BradSPritchett,1985-11-30,M,40000
25025,372,AW00025025,SpencerJBryant,1985-06-17,M,70000
25026,24,AW00025026,MitchellHAndersen,1957-11-03,M,20000
25027,9,AW00025027,MeredithMehta,1958-07-15,F,40000
25028,10,AW00025028,BrendaGonzalez,1964-03-22,F,40000
25029,13,AW00025029,AlbertoDHernandez,1958-10-12,M,40000
25030,28,AW00025030,JessieRomero,1958-12-24,F,40000
25031,16,AW00025031,KristinaMalhotra,1960-05-26,F,40000
25032,18,AW00025032,MeredithRana,1965-01-13,F,40000
25033,7,AW00025033,OmarZhu,1960-05-11,M,40000
25034,28,AW00025034,AnneVMartin,1966-10-21,F,80000
25035,10,AW00025035,MandyCLin,1960-10-29,F,80000
25036,4,AW00025036,JennyYe,1960-10-13,F,80000
25037,30,AW00025037,TerrenceRRai,1961-04-07,M,80000
25038,612,AW00025038,IsabellaWHall,1980-07-18,F,40000
25039,542,AW00025039,AlexisClark,1980-08-11,F,40000
25040,548,AW00025040,JulianDPerry,1980-08-20,M,40000
25041,648,AW00025041,HunterGPhillips,1981-01-21,M,40000
25042,298,AW00025042,ArifARizaldy,1981-02-24,F,40000
25043,302,AW00025043,DamienWRai,1980-08-19,M,40000
25044,385,AW00025044,EmmaHBailey,1981-02-06,F,60000
25045,609,AW00025045,PaigeRussell,1979-08-31,F,50000
25046,57,AW00025046,CalebPLong,1979-03-10,M,60000
25047,352,AW00025047,TrevorLong,1979-05-10,M,60000
25048,49,AW00025048,YolandaKSharma,1978-08-10,F,70000
25049,312,AW00025049,CandiceLYe,1978-12-18,F,70000
25050,312,AW00025050,DarrylSChen,1978-11-03,M,70000
25051,19,AW00025051,SuzanneCai,1961-09-24,F,80000
25052,18,AW00025052,SandraALin,1978-01-16,F,80000
25053,17,AW00025053,ColinAndersen,1968-08-19,M,70000
25054,24,AW00025054,SheilaAlonso,1963-08-30,F,100000
25055,33,AW00025055,ErikENavarro,1963-08-06,M,100000
25056,31,AW00025056,WayneEBlack,1963-08-19,M,100000
25057,27,AW00025057,JeromeJGomez,1970-11-09,M,100000
25058,22,AW00025058,CoreyRaji,1964-07-05,M,100000
25059,546,AW00025059,SeanWard,1978-10-23,M,70000
25060,312,AW00025060,NoahRMartinez,1978-07-17,M,80000
25061,68,AW00025061,JuliaHughes,1980-01-20,F,50000
25062,71,AW00025062,KaitlynJYoung,1980-06-18,F,50000
25063,609,AW00025063,DylanTWilliams,1985-04-15,M,50000
25064,374,AW00025064,JamesMHarris,1971-08-18,M,150000
25065,637,AW00025065,ThomasHenderson,1963-05-22,M,70000
25066,62,AW00025066,CharlesDRobinson,1962-11-17,M,70000
25067,618,AW00025067,MelaniePButler,1970-05-12,F,40000
25068,307,AW00025068,RobertShan,1969-12-19,M,60000
25069,612,AW00025069,LoriOrtega,1970-05-02,F,60000
25070,49,AW00025070,MelodyAlvarez,1975-03-23,F,60000
25071,339,AW00025071,NatalieWBrooks,1969-08-17,F,60000
25072,548,AW00025072,AlyssaOMurphy,1970-03-27,F,60000
25073,539,AW00025073,ShelbyStewart,1969-08-23,F,60000
25074,543,AW00025074,SamanthaJackson,1969-05-22,F,70000
25075,358,AW00025075,SamanthaAThompson,1968-11-23,F,70000
25076,336,AW00025076,NicoleWJenkins,1974-08-11,F,60000
25077,642,AW00025077,WyattMClark,1980-02-02,M,60000
25078,338,AW00025078,JamesJenkins,1984-03-20,M,40000
25079,632,AW00025079,RileyPerry,1967-12-18,F,70000
25080,302,AW00025080,MarissaLong,1973-01-11,F,70000
25081,322,AW00025081,MelanieMorris,1967-03-08,F,30000
25082,299,AW00025082,WilliamAMartinez,1966-08-02,M,40000
25083,299,AW00025083,OmarGao,1966-12-15,M,40000
25084,553,AW00025084,DaltonJames,1967-04-09,M,60000
25085,331,AW00025085,LucasRogers,1967-02-22,M,60000
25086,299,AW00025086,JasmineCox,1967-02-23,F,60000
25087,612,AW00025087,WyattYoung,1966-11-12,M,60000
25088,337,AW00025088,VictoriaJReed,1972-02-07,F,60000
25089,612,AW00025089,ChristyCXie,1966-03-08,F,40000
25090,49,AW00025090,IvanLSara,1965-12-30,M,40000
25091,311,AW00025091,JessieZeng,1971-01-07,M,40000
25092,337,AW00025092,EmilyJackson,1971-10-13,F,60000
25093,55,AW00025093,MadisonAGriffin,1972-12-24,F,50000
25094,68,AW00025094,CharlesThomas,1972-09-11,M,50000
25095,69,AW00025095,AdamJai,1978-07-10,M,50000
25096,609,AW00025096,VictoriaDBennett,1978-04-19,F,50000
25097,545,AW00025097,FernandoBGonzales,1965-12-17,M,60000
25098,539,AW00025098,LoganLong,1966-01-24,M,60000
25099,368,AW00025099,MelanieGHayes,1971-02-24,F,60000
25100,49,AW00025100,KristenHuang,1964-11-10,F,60000
25101,57,AW00025101,WyattABaker,1981-04-13,M,60000
25102,299,AW00025102,StephanieLKelly,1965-02-14,F,60000
25103,311,AW00025103,ShelbyBrooks,1964-08-16,F,60000
25104,71,AW00025104,NatalieAParker,1965-04-11,F,70000
25105,311,AW00025105,WarrenMNara,1965-05-19,M,80000
25106,22,AW00025106,MicahWGao,1986-05-22,M,90000
25107,36,AW00025107,MasonKRamirez,1980-05-13,M,90000
25108,19,AW00025108,GaryBGill,1974-05-06,M,60000
25109,26,AW00025109,DevinJRivera,1975-11-03,M,80000
25110,21,AW00025110,TabithaSuarez,1975-07-26,F,80000
25111,30,AW00025111,DrewJChander,1976-04-04,M,90000
25112,4,AW00025112,SuzanneEZhu,1974-04-17,F,60000
25113,12,AW00025113,RandyGao,1973-10-15,M,60000
25114,13,AW00025114,DonaldMSara,1974-04-24,M,60000
25115,19,AW00025115,RaymondRana,1974-01-25,M,70000
25116,8,AW00025116,PhillipRSara,1979-07-05,M,70000
25117,7,AW00025117,MindyRShan,1973-09-30,F,70000
25118,5,AW00025118,GeraldMDiaz,1973-06-06,M,70000
25119,4,AW00025119,DeannaLLopez,1974-11-13,F,110000
25120,4,AW00025120,HeidiLRodriguez,1980-12-08,F,110000
25121,25,AW00025121,ClarenceDYang,1975-03-19,M,110000
25122,32,AW00025122,SusanLZhao,1978-03-12,F,80000
25123,2,AW00025123,SharonLSimpson,1972-08-31,F,80000
25124,6,AW00025124,KeithJXu,1978-10-05,M,80000
25125,36,AW00025125,RandyGWang,1972-03-19,M,80000
25126,7,AW00025126,ShaneLSuri,1977-11-21,M,90000
25127,15,AW00025127,PriscillaMDeng,1972-01-18,F,90000
25128,22,AW00025128,CliffordSai,1970-12-21,M,60000
25129,17,AW00025129,AllenRRaman,1976-12-04,M,60000
25130,11,AW00025130,MicahHuang,1981-08-16,M,70000
25131,36,AW00025131,GeraldChandra,1971-04-08,M,70000
25132,33,AW00025132,LindseyMXie,1984-09-16,F,70000
25133,11,AW00025133,KristineGGutierrez,1974-06-04,F,70000
25134,17,AW00025134,BrettRodriguez,1973-08-14,M,80000
25135,39,AW00025135,KelvinZhao,1973-11-06,M,80000
25136,39,AW00025136,RubenADiaz,1979-07-14,M,80000
25137,27,AW00025137,NinaRRaje,1974-01-29,F,80000
25138,19,AW00025138,SethRussell,1974-03-15,M,80000
25139,20,AW00025139,CarlosM.Short,1975-08-22,M,60000
25140,26,AW00025140,ToniKLopez,1969-09-26,F,60000
25141,251,AW00025141,WalterGutierrez,1979-03-16,M,20000
25142,197,AW00025142,ReginaBRay,1980-05-11,F,30000
25143,190,AW00025143,DestinyAHenderson,1979-10-06,F,30000
25144,144,AW00025144,JohnathanFernandez,1979-12-12,M,30000
25145,171,AW00025145,ClaytonCYang,1980-02-22,M,30000
25146,552,AW00025146,CarsonJGonzales,1958-07-25,M,60000
25147,68,AW00025147,SamanthaGBrown,1962-09-15,F,60000
25148,307,AW00025148,RyanSimmons,1963-04-05,M,60000
25149,632,AW00025149,SamanthaGriffin,1963-06-14,F,60000
25150,337,AW00025150,XavierJones,1968-11-23,M,80000
25151,329,AW00025151,JasmineWashington,1961-11-08,F,80000
25152,331,AW00025152,MariaMSanders,1978-08-12,F,60000
25153,632,AW00025153,RyanColeman,1970-12-22,M,100000
25154,301,AW00025154,ClintonSerrano,1976-12-02,M,110000
25155,311,AW00025155,TheresaAlonso,1981-07-02,F,110000
25156,336,AW00025156,CatherinePeterson,1971-03-24,F,130000
25157,66,AW00025157,DestinyMiller,1969-08-15,F,80000
25158,611,AW00025158,StephanieCLong,1969-09-13,F,90000
25159,637,AW00025159,KatelynCCooper,1970-01-24,F,100000
25160,642,AW00025160,MackenzieCStewart,1981-02-16,F,100000
25161,343,AW00025161,IsabellaFlores,1975-05-10,F,130000
25162,374,AW00025162,BryanDMorris,1975-11-08,M,160000
25163,334,AW00025163,NatalieGriffin,1961-10-23,F,70000
25164,301,AW00025164,IsaacCParker,1962-02-21,M,70000
25165,298,AW00025165,AshleyDBrown,1961-07-17,F,70000
25166,345,AW00025166,MiguelRJenkins,1961-10-01,M,70000
25167,358,AW00025167,ElijahHughes,1962-05-13,M,80000
25168,299,AW00025168,MichealHernandez,1960-10-22,M,80000
25169,352,AW00025169,AngelPeterson,1940-03-01,M,130000
25170,618,AW00025170,LoganHWalker,1974-05-14,M,90000
25171,543,AW00025171,ChristopherERodriguez,1974-03-18,M,90000
25172,348,AW00025172,EvanGray,1969-05-15,M,130000
25173,54,AW00025173,MelissaStewart,1967-11-02,F,80000
25174,491,AW00025174,MonicaSmith,1968-02-10,F,90000
25175,618,AW00025175,NathanDChen,1968-04-02,M,100000
25176,347,AW00025176,EdwardFlores,1967-12-12,M,130000
25177,49,AW00025177,AlbertoGomez,1978-03-12,M,70000
25178,614,AW00025178,JasmineDKelly,1972-04-17,F,80000
25179,614,AW00025179,MiguelThompson,1966-08-05,M,80000
25180,626,AW00025180,AnaSimmons,1966-09-22,F,90000
25181,547,AW00025181,JesseSTorres,1966-12-20,M,90000
25182,548,AW00025182,NatalieSimmons,1972-03-01,F,90000
25183,637,AW00025183,MichaelKThomas,1966-10-04,M,90000
25184,310,AW00025184,PeterTang,1966-09-22,M,110000
25185,355,AW00025185,JadeReed,1967-01-05,F,130000
25186,369,AW00025186,AngelicaColeman,1961-04-01,F,80000
25187,546,AW00025187,SydneyLScott,1941-02-11,F,50000
25188,66,AW00025188,KevinSLi,1941-07-12,M,40000
25189,611,AW00025189,AidanHayes,1952-10-08,M,50000
25190,553,AW00025190,AllisonBMorris,1941-12-12,F,60000
25191,339,AW00025191,AustinDGonzales,1941-12-08,M,120000
25192,612,AW00025192,JanetBGill,1966-01-29,F,90000
25193,626,AW00025193,StephanieAHoward,1971-10-05,F,90000
25194,548,AW00025194,JadaBell,1959-12-08,F,70000
25195,311,AW00025195,AlexandraWilson,1960-04-18,F,70000
25196,52,AW00025196,AaronCYang,1971-04-19,M,60000
25197,385,AW00025197,KyleJPerry,1959-09-05,M,60000
25198,347,AW00025198,MichelleRamirez,1965-05-05,F,60000
25199,316,AW00025199,KyleLGriffin,1958-10-19,M,60000
25200,641,AW00025200,NathanWilliams,1958-02-13,M,40000
25201,314,AW00025201,HunterCGonzalez,1962-03-15,M,40000
25202,545,AW00025202,JonathanCKing,1957-01-21,M,40000
25203,298,AW00025203,CarolineWood,1956-08-22,F,40000
25204,374,AW00025204,KellyBarnes,1956-03-19,F,40000
25205,300,AW00025205,JohnJones,1960-09-10,M,30000
25206,334,AW00025206,RyanWBryant,1960-10-02,M,30000
25207,634,AW00025207,DestinyCMoore,1954-08-09,F,30000
25208,316,AW00025208,DanielPTaylor,1955-04-06,M,30000
25209,63,AW00025209,EmmaMWalker,1955-04-03,F,30000
25210,20,AW00025210,KathrynXu,1975-11-22,F,60000
25211,8,AW00025211,DianeMTorres,1970-01-11,F,60000
25212,35,AW00025212,AlbertoLRuiz,1968-12-29,M,60000
25213,28,AW00025213,CherylOGutierrez,1969-03-26,F,70000
25214,28,AW00025214,RogerChander,1968-08-03,M,70000
25215,32,AW00025215,NatalieGonzalez,1974-02-11,F,70000
25216,29,AW00025216,RachaelRaman,1974-06-04,F,70000
25217,20,AW00025217,ByronEMartin,1973-04-15,M,80000
25218,34,AW00025218,ChristySun,1973-02-15,F,90000
25219,13,AW00025219,KarlaLal,1972-09-16,F,90000
25220,21,AW00025220,EmilyMAnderson,1972-11-18,F,60000
25221,11,AW00025221,EricaZhu,1966-10-15,F,60000
25222,36,AW00025222,TamaraAKumar,1972-04-17,F,60000
25223,18,AW00025223,ArmandoKOrtega,1971-09-18,M,110000
25224,3,AW00025224,KeithMKumar,1970-09-24,M,70000
25225,29,AW00025225,AliciaYuan,1970-10-22,F,70000
25226,4,AW00025226,RobertKumar,1971-05-09,M,70000
25227,6,AW00025227,JaimeAGutierrez,1982-01-16,M,80000
25228,12,AW00025228,BradAshe,1975-10-11,M,70000
25229,16,AW00025229,AutumnLZhou,1969-09-12,F,70000
25230,32,AW00025230,SophiaDCarter,1970-05-16,F,70000
25231,19,AW00025231,OliviaAMoore,1964-12-19,F,90000
25232,22,AW00025232,KellieMBlanco,1964-09-09,F,100000
25233,40,AW00025233,NathanielWard,1964-11-05,M,100000
25234,31,AW00025234,MonicaJPatel,1974-10-06,F,70000
25235,4,AW00025235,MoniqueTorres,1968-06-26,F,60000
25236,9,AW00025236,LanceMartin,1967-07-09,M,70000
25237,26,AW00025237,RogerCSun,1978-12-12,M,70000
25238,17,AW00025238,KristopherAMadan,1967-07-16,M,70000
25239,40,AW00025239,IsabellaJBarnes,1967-12-23,F,70000
25240,19,AW00025240,RossRana,1972-08-14,M,70000
25241,32,AW00025241,AaronPowell,1964-06-23,M,90000
25242,11,AW00025242,SusanHu,1969-04-17,F,90000
25243,28,AW00025243,TonyaRai,1963-09-05,F,100000
25244,4,AW00025244,JayAWeber,1962-09-04,M,70000
25245,2,AW00025245,FrancisGutierrez,1941-08-26,M,30000
25246,32,AW00025246,WarrenBLal,1941-12-12,M,40000
25247,31,AW00025247,LindsayMNara,1971-05-13,F,70000
25248,38,AW00025248,DeniseRMadan,1965-09-16,F,70000
25249,4,AW00025249,AlexandraHWatson,1963-02-05,F,70000
25250,23,AW00025250,AnthonyTWalker,1962-10-09,M,70000
25251,24,AW00025251,ToniJRodriguez,1968-06-18,F,70000
25252,2,AW00025252,WarrenLZhang,1961-10-02,M,80000
25253,618,AW00025253,RyanFMiller,1981-07-12,M,30000
25254,612,AW00025254,KrystalAShe,1981-12-08,F,30000
25255,360,AW00025255,LoganLLal,1980-10-24,M,40000
25256,65,AW00025256,EricGHill,1980-10-25,M,40000
25257,307,AW00025257,HaroldTSanchez,1986-04-01,M,30000
25258,310,AW00025258,MichealVazquez,1986-02-10,M,30000
25259,641,AW00025259,EthanThomas,1985-03-21,M,30000
25260,648,AW00025260,DaltonHoward,1984-02-08,M,40000
25261,326,AW00025261,EduardoAPhillips,1984-03-31,M,40000
25262,36,AW00025262,AndreLChandra,1944-03-05,M,40000
25263,12,AW00025263,AudreyACarlson,1944-03-13,F,40000
25264,298,AW00025264,WyattBryant,1982-10-14,M,40000
25265,50,AW00025265,HannahJSmith,1984-08-21,F,30000
25266,31,AW00025266,KariSuri,1944-10-20,F,30000
25267,6,AW00025267,ArthurEMalhotra,1944-11-18,M,40000
25268,15,AW00025268,JaimeAndersen,1944-08-11,M,60000
25269,19,AW00025269,TabithaMartin,1944-09-30,F,60000
25270,29,AW00025270,GloriaDiaz,1949-03-02,F,40000
25271,13,AW00025271,MarioShan,1960-05-23,M,40000
25272,16,AW00025272,EdwinJXu,1948-09-18,M,60000
25273,17,AW00025273,KarlMRai,1948-12-02,M,60000
25274,627,AW00025274,SamanthaMHenderson,1982-02-10,F,40000
25275,632,AW00025275,ChristinaWatson,1981-08-25,F,40000
25276,648,AW00025276,MackenzieGRichardson,1982-01-05,F,40000
25277,311,AW00025277,JermaineFernandez,1981-07-14,M,40000
25278,315,AW00025278,BriannaBButler,1982-06-20,F,40000
25279,372,AW00025279,JordynLBarnes,1981-09-07,F,40000
25280,374,AW00025280,EmilyAPrice,1981-12-03,F,40000
25281,635,AW00025281,JeremyJAllen,1981-03-13,M,40000
25282,312,AW00025282,GabrielEPerez,1985-01-06,M,50000
25283,338,AW00025283,CaitlinAHoward,1980-03-03,F,50000
25284,315,AW00025284,AllisonMitchell,1983-06-16,F,70000
25285,614,AW00025285,NoahBWilliams,1977-11-30,M,70000
25286,374,AW00025286,ZacharyPowell,1978-03-04,M,80000
25287,52,AW00025287,PaigeSanders,1983-11-13,F,80000
25288,51,AW00025288,JordynFlores,1974-03-08,F,80000
25289,546,AW00025289,AmandaBradley,1974-03-01,F,80000
25290,545,AW00025290,JacksonMitchell,1974-04-22,M,90000
25291,616,AW00025291,MarissaGriffin,1973-10-24,F,90000
25292,359,AW00025292,EduardoAAdams,1972-11-11,M,120000
25293,542,AW00025293,EricAGonzales,1969-04-21,M,80000
25294,12,AW00025294,SharonTSharma,1977-04-17,F,130000
25295,35,AW00025295,ChadARaje,1975-03-01,M,130000
25296,208,AW00025296,ChristinaRStewart,1962-07-05,F,100000
25297,173,AW00025297,DevonTShan,1979-09-16,M,30000
25298,240,AW00025298,CedricWHe,1985-10-23,M,20000
25299,187,AW00025299,HectorERomero,1986-04-25,M,20000
25300,157,AW00025300,JamiePAshe,1985-10-30,M,20000
25301,235,AW00025301,RaulBlack,1985-11-16,M,20000
25302,176,AW00025302,ManuelMehta,1983-11-23,M,30000
25303,147,AW00025303,JeremiahCHernandez,1984-05-24,M,30000
25304,269,AW00025304,RubenJCarlson,1983-09-14,M,10000
25305,145,AW00025305,IvanHRodriguez,1978-11-07,M,40000
25306,134,AW00025306,GlennAZeng,1984-12-20,M,40000
25307,175,AW00025307,DaisyHernandez,1979-03-24,F,40000
25308,235,AW00025308,LindseyCTang,1977-08-12,F,30000
25309,115,AW00025309,KarenZhou,1977-11-23,F,30000
25310,149,AW00025310,JanelleAKapoor,1982-10-08,F,10000
25311,183,AW00025311,LauraMZhang,1978-06-03,F,40000
25312,246,AW00025312,ErikMRamos,1977-10-06,M,40000
25313,237,AW00025313,TrevorCColeman,1976-10-30,M,10000
25314,207,AW00025314,CharlesJBell,1977-05-03,M,10000
25315,231,AW00025315,ColeMCox,1976-12-15,M,10000
25316,205,AW00025316,RonnieMZhu,1977-04-15,M,20000
25317,172,AW00025317,ErickGarcia,1977-03-20,M,20000
25318,175,AW00025318,DennisCWang,1976-12-21,M,20000
25319,185,AW00025319,RubenChandra,1976-08-29,M,30000
25320,203,AW00025320,ShannonFHernandez,1977-03-10,M,30000
25321,197,AW00025321,FrancisSuarez,1981-03-03,M,40000
25322,163,AW00025322,TinaJPerez,1976-09-03,F,40000
25323,147,AW00025323,LanceADiaz,1976-10-31,M,40000
25324,275,AW00025324,BethanyAndersen,1977-02-19,F,40000
25325,279,AW00025325,WyattParker,1923-08-16,M,10000
25326,221,AW00025326,HunterMScott,1975-09-02,M,40000
25327,69,AW00025327,AdamSimmons,1980-11-08,M,40000
25328,50,AW00025328,RachelDPrice,1979-12-14,F,40000
25329,310,AW00025329,JacquelynMoreno,1979-12-18,F,40000
25330,372,AW00025330,MadisonTGonzales,1935-03-21,F,40000
25331,65,AW00025331,JamesWhite,1972-03-31,M,80000
25332,69,AW00025332,JacksonJBryant,1972-01-23,M,80000
25333,536,AW00025333,RobertLColeman,1972-01-23,M,80000
25334,614,AW00025334,MarcusMGonzales,1982-10-08,M,80000
25335,49,AW00025335,CesarLRodriguez,1959-10-13,M,20000
25336,614,AW00025336,ChaseLCook,1960-02-18,M,20000
25337,545,AW00025337,MeganRWashington,1960-04-15,F,20000
25338,546,AW00025338,JasonPerez,1960-04-10,M,20000
25339,329,AW00025339,AdrianRivera,1965-04-09,M,40000
25340,53,AW00025340,AdrianCJames,1961-05-20,M,20000
25341,331,AW00025341,KaitlynJCook,1960-11-21,F,20000
25342,627,AW00025342,SethMHill,1966-10-03,M,20000
25343,343,AW00025343,CarolLSimmons,1966-09-19,F,20000
25344,626,AW00025344,ThomasBaker,1960-07-24,M,30000
25345,339,AW00025345,OliviaBPowell,1961-08-11,F,20000
25346,631,AW00025346,IanGonzalez,1962-02-09,M,20000
25347,50,AW00025347,JudithDReed,1967-11-29,F,20000
25348,358,AW00025348,AngelaMWood,1962-01-15,F,30000
25349,50,AW00025349,JoseSColeman,1962-03-25,M,30000
25350,301,AW00025350,AlbertoAlonso,1962-08-24,M,20000
25351,545,AW00025351,JordanPhillips,1968-10-19,F,20000
25352,542,AW00025352,BrandonSMartinez,1962-08-14,M,20000
25353,637,AW00025353,CaitlinStewart,1968-04-16,F,20000
25354,385,AW00025354,KevinAHughes,1968-08-13,M,20000
25355,614,AW00025355,RichardSmith,1962-12-01,M,20000
25356,612,AW00025356,JonathanAMiller,1968-10-19,M,20000
25357,302,AW00025357,MarcusEFoster,1968-07-19,M,20000
25358,553,AW00025358,JadeTorres,1962-08-10,F,20000
25359,337,AW00025359,AlexDYoung,1962-11-24,M,30000
25360,338,AW00025360,MasonAJames,1973-09-12,M,30000
25361,60,AW00025361,HaleyTRoss,1963-12-19,F,30000
25362,314,AW00025362,MakaylaBailey,1969-12-15,F,30000
25363,62,AW00025363,AlexandriaEGray,1963-08-19,F,30000
25364,626,AW00025364,IsaacRogers,1963-12-31,M,30000
25365,312,AW00025365,GabriellePerry,1964-02-21,F,30000
25366,322,AW00025366,EduardoLBailey,1974-08-11,M,40000
25367,64,AW00025367,AbigailTorres,1965-02-02,F,40000
25368,637,AW00025368,BlakeBaker,1964-12-31,M,40000
25369,325,AW00025369,EvanGCox,1970-04-03,M,40000
25370,641,AW00025370,ErinSBailey,1965-05-20,F,40000
25371,49,AW00025371,ReneeLGomez,1983-02-18,F,50000
25372,285,AW00025372,CarrieTorres,1979-05-06,F,40000
25373,310,AW00025373,NicholeChande,1984-06-04,F,40000
25374,314,AW00025374,AnaPowell,1978-08-12,F,40000
25375,372,AW00025375,CarsonJFlores,1977-09-18,M,50000
25376,339,AW00025376,AlexisSGriffin,1977-11-03,F,50000
25377,314,AW00025377,LaurenLAnderson,1976-08-12,F,70000
